RCIndex,41028,41029,41030,41031,41032,41033,41034,41035,41036,41037,41038,41039,41040,41041,41042,41043,41044,41045,41046,41047,41048,41049,41050,41051,41052,41053,41054,41055,41056,41057,41058,41059,41060,41061,41062,41063,41064,41065,41066,41067,41068,41069,41070,41071,41072,41073,41074,41075,41076,41077,41078,41079,41080,41081,41082,41083,41084,41085,41086,41087,41088,41089,41090,41091,41092,41093,41094,41095,41096,41097,41098,41099,41100,41101,41102,41103,41104,41105,41106,41107,41108,41109,41110,41111,41112,41113,41114,41115,41116,41117,41118,41119,41120,41121,41122,41123,41124,41125,41126,41127,41128,41129,41130,41131,41132,41133,41134,41135,41136,41137,41138,41139,41140,41141,41142,41143,41144,41145,41146,41147,41148,41149,41150,41151,41152,41153,41154,41155,41156,41157,41158,41159,41160,41161,41162,41163,41164,41165,41166,41167,41168,41169,41170,41171,41172,41173,41174,41175,41176,41177,41178,41179,41180,41181,41182,41183,41184,41185,41186,41187,41188,41189,41190,41191,41192,41193,41194,41195,41196,41197,41198,41199,41200,41201,41202,41203,41204,41205,41206
41028,--,86.580856,--,--,--,--,111.496025,92.264023,124.209747,--,102.749046,--,111.436089,--,--,96.055344,101.544106,132.825409,--,82.697281,--,18.411201,152.053162,--,101.189758,99.734703,--,140.639221,138.104019,--,117.680519,--,--,--,--,--,97.681808,72.069748,161.398178,--,--,104.522141,21.010103,146.258087,56.773373,24.359905,133.290588,109.247833,84.760941,--,--,108.10952,18.880285,121.783195,87.979156,--,100.365028,140.760956,173.303497,--,--,174.311386,--,100.730232,--,101.175262,108.536346,--,--,--,--,--,118.512245,71.821083,--,122.177643,--,121.756531,104.863884,--,102.285896,--,--,106.434692,122.890511,24.971344,115.250832,97.55069,25.339428,--,1.323038,22.556347,--,18.40424,--,135.433151,130.342346,19.166925,103.265793,111.494415,127.533333,--,--,--,39.736324,--,--,104.836273,109.64959,--,106.850304,136.678848,--,169.91951,109.3228,106.283569,106.047508,--,166.352341,--,28.436323,128.34848,96.04718,--,46.993504,--,134.218735,--,--,125.272247,19.511992,53.028969,128.028,92.415924,108.534912,49.615547,--,--,--,98.237823,--,--,--,121.497528,153.229538,--,--,--,--,--,--,162.115067,103.818047,--,--,103.898972,91.124016,--,106.365417,125.289925,--,102.871155,166.173752,--,96.529945,81.889801,94.449036,169.266403,--,122.586342,92.588257,108.462151,--,--,102.219452,94.601715,--,116.101196,--
41029,76.582077,--,--,--,--,--,182.1259,22.047935,194.83963,--,32.841335,--,182.065948,--,--,24.53347,30.02223,203.455276,--,26.501232,--,23.433619,222.683014,--,78.818062,170.364563,--,211.269089,208.733902,--,104.982002,--,--,--,--,--,168.311646,20.319414,--,--,--,82.150436,81.272217,216.887924,90.953377,34.191895,203.920441,179.87767,72.062416,--,--,178.73938,27.273428,192.413086,132.35112,--,30.457312,211.390823,--,--,--,--,--,171.360077,--,171.805115,179.166199,--,--,--,--,--,189.142075,102.299034,--,192.80751,--,192.386398,175.493744,--,172.915741,--,--,84.062988,193.52037,85.233459,185.880692,27.157492,17.359474,--,76.585152,82.818459,--,75.548843,--,206.063019,200.972198,79.429039,32.884815,182.124298,198.163193,--,--,--,51.974983,--,--,175.466095,180.279465,--,177.480179,207.308731,--,--,179.952667,35.902588,34.525639,--,--,--,93.503189,198.978348,24.525309,--,117.623367,--,204.848587,--,--,195.90213,53.391251,123.658836,198.657883,154.068481,38.627201,120.245407,--,--,--,63.856846,--,--,--,192.127396,83.321831,--,--,--,--,--,--,--,81.44635,--,--,33.991261,56.743031,--,36.457706,195.919785,--,173.501007,--,--,26.148968,152.519653,60.06805,--,--,193.216232,22.680544,86.090446,--,--,172.849274,125.848869,--,45.720222,--
41030,--,--,--,--,--,--,197.995346,--,210.709061,--,--,76.693741,196.776398,--,3.224311,--,--,--,--,245.204742,--,--,--,--,--,139.36319,--,227.138519,224.603333,--,--,--,--,--,66.878792,--,136.377914,--,247.897476,--,--,--,--,--,232.475189,--,219.789886,170.395935,219.680374,--,115.124535,194.608841,--,208.282532,--,--,--,227.260239,259.802795,--,--,--,--,188.634186,72.399086,--,195.035645,97.653236,--,136.242599,130.816757,--,179.660339,--,79.149918,--,--,--,--,--,141.676819,126.216553,--,--,191.384094,--,--,--,--,116.069336,--,--,--,--,--,221.932465,198.841644,--,--,197.993744,--,123.918556,48.676617,--,248.863434,--,--,165.98436,193.403183,--,195.401413,223.178162,--,256.418793,195.822128,--,--,--,252.851624,--,--,--,--,--,--,--,--,--,--,211.771576,250.279709,235.061829,214.527313,--,--,--,--,--,--,260.745331,--,--,--,--,--,--,--,--,--,--,--,248.614365,--,47.721905,--,--,253.63147,--,--,--,--,--,252.673035,--,--,231.453171,256.956512,255.765686,--,209.085663,--,--,--,136.885941,146.232483,--,--,--,--
41031,117.271454,188.922806,--,--,--,--,104.860352,194.605957,117.574066,--,205.091003,--,104.800407,--,--,198.397293,203.886063,126.189735,--,89.005676,--,197.297455,145.41748,--,119.507431,93.09903,--,134.00354,131.468338,--,145.671387,--,--,--,--,--,91.046127,183.389038,154.762497,--,--,122.839813,121.961586,139.622406,76.276146,125.311386,126.654907,102.612152,112.751793,--,--,101.473846,119.831779,115.147522,173.040512,--,202.706985,134.125275,166.667816,--,--,167.675735,--,94.094551,--,94.539589,101.900665,--,--,--,--,3.250376,111.876564,142.988419,--,115.541969,--,18.880682,98.22821,--,95.650215,--,--,124.752365,116.254829,125.922829,21.211252,199.892624,172.658691,--,117.274529,123.507835,--,116.23822,--,128.79747,123.70665,120.118408,109.574188,104.858742,120.897659,--,--,--,92.664352,--,--,98.200592,103.013916,--,100.21463,130.043167,--,163.283829,102.687126,112.591949,128.807266,--,159.71666,--,148.778275,121.712807,198.389145,--,158.31279,--,127.583054,--,--,118.636566,94.080627,78.862778,121.392319,194.757874,210.876862,160.934814,--,--,--,104.546211,--,--,--,114.861855,--,--,--,--,--,--,--,155.479385,122.135719,--,--,206.240936,97.432404,--,208.707382,118.654259,--,96.235474,159.538071,--,102.838341,75.25412,100.757431,162.630722,--,115.950661,101.018532,126.779823,--,--,95.583771,166.538269,--,122.409584,--
41032,124.748344,196.399689,--,18.076729,--,--,112.337234,202.08284,125.050957,--,212.567871,--,112.277298,--,--,205.874191,211.36293,133.666626,--,96.482567,--,204.774338,152.894348,--,126.984322,100.575912,--,141.480423,138.945221,--,153.14827,--,--,--,--,--,98.523018,190.865921,162.23938,--,--,130.316696,129.438477,147.099304,83.753036,132.788269,134.131775,110.089043,120.228683,--,--,108.950729,127.30867,122.624405,180.51741,--,210.183853,141.602158,174.144714,--,--,175.152603,--,101.571442,--,102.016472,109.377556,--,--,--,--,25.727268,119.353455,150.465317,--,123.018852,--,19.879381,105.705093,--,103.127106,--,--,132.229263,123.73172,133.399719,22.209948,207.369507,180.13559,--,124.751419,130.984726,--,123.715111,--,136.274353,131.183548,127.595299,117.051071,112.335625,128.374542,--,--,--,100.141243,--,--,105.677483,110.490799,--,107.691513,137.52005,--,170.760712,110.164009,120.06884,136.284149,--,167.193542,--,156.255142,129.189697,205.866043,--,165.789658,--,135.059937,--,--,126.113457,101.557518,86.339668,128.869217,202.234756,218.353745,168.411713,--,--,--,112.023102,--,--,--,122.338737,--,--,--,--,--,--,--,162.956268,129.61261,--,--,213.717804,104.909294,--,216.184265,126.131134,--,103.712364,167.014954,--,110.315231,82.73101,108.234314,170.10759,--,123.427551,108.495422,134.256714,--,--,103.060661,174.015152,--,129.886475,--
41033,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.684649,--,25.49498,--,--,--,--,25.465191,--,--,--,--,--,--,--,32.099754,--,--,--,--,24.864325,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.019913,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.025621,--,--,--,--,--,--,--,--,--,26.524771,23.544094,--,--,22.52063,--,--,--,--,--,--,--,--,27.855873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.929249,--,--,--,--,--,--,--,--,--,--,25.303209,--,--,--,--,--,20.363783,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.953697,--,--,--,--,--,--,--,--,--
41034,--,--,--,--,--,--,--,--,29.024143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38.430244,45.453609,42.918411,--,--,--,--,--,--,--,--,--,66.212578,--,--,--,--,--,--,--,38.104973,--,37.995461,28.60561,--,--,--,26.597593,--,--,--,45.57534,78.117889,--,--,--,--,--,--,--,--,--,30.948839,--,--,--,--,--,--,--,--,--,--,25.8657,--,--,--,--,--,--,--,--,--,--,--,--,18.161947,--,40.368717,40.247543,--,--,--,1.308818,--,--,--,--,--,--,--,--,--,--,--,41.493248,--,74.733894,--,--,--,--,71.166725,--,--,--,--,--,--,--,--,34.006863,--,30.086643,--,--,32.842396,--,--,--,--,--,20.078222,--,29.022705,--,20.531361,--,--,17.151182,--,--,--,37.013195,--,66.929459,--,--,--,--,--,--,--,--,--,--,70.988136,--,--,--,--,74.08078,--,27.400743,--,--,38.887012,--,--,--,20.781271,--,--
41035,92.654175,81.089439,--,--,--,--,189.333023,--,202.046753,--,26.796377,--,189.273071,--,--,18.799025,24.287785,210.662399,--,108.917534,--,17.699175,--,--,95.698341,177.571686,--,--,--,--,112.18911,--,--,--,--,--,175.518768,18.394394,--,--,--,99.030724,97.344322,--,20.395088,28.14694,--,187.084793,79.269524,--,--,185.946503,21.538984,199.620209,82.48774,--,24.412355,--,--,--,--,--,--,178.5672,--,179.012238,186.373322,--,--,--,--,--,196.349197,66.329666,--,200.014633,--,199.593521,182.700867,--,180.122864,--,--,100.943268,--,101.305565,193.087814,21.423048,83.389938,--,92.657249,98.890564,--,91.620949,--,--,--,95.501144,115.301117,189.331421,205.370316,--,--,--,67.707962,--,--,182.673218,187.486588,--,184.687302,--,--,--,187.15979,118.318886,28.791195,--,--,--,22.944908,206.185471,18.790863,--,124.830467,--,212.05571,--,--,203.109253,87.463356,130.865952,205.865005,86.924507,32.582245,127.452515,--,--,--,104.222374,--,--,--,199.334518,77.276871,--,--,--,--,--,--,--,98.326637,--,--,27.946302,112.0075,--,30.412752,203.126907,--,180.70813,--,--,108.565269,79.979942,108.78022,--,--,200.423355,1.635589,102.970726,--,--,180.056396,89.110291,--,128.13652,--
41036,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.963564,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.054747,--,--,21.810501,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
